sample,top_taxonomy_name,distance,pvalue,matching,full_taxonomy,taxonomic_species,taxonomic_genus,taxonomic_family,taxonomic_order,taxonomic_class,taxonomic_phylum,taxonomic_superkingdom,subspecies,serovar,plasmid,bioproject,biosample,taxid,assembly_accession,match_id
GCF_000480295.1_Bruc_cani_04-2330-1_V1_genomic,Brucella canis 04-2330-1,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; canis; 04-2330-1,Brucella canis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224801,SAMN02334509,1341684,NZ_AXNG,./rcn/refseq-NZ-1341684-PRJNA224801-SAMN02334509-NZ_AXNG-.-Brucella_canis_04_2330_1.fna
GCF_000480295.1_Bruc_cani_04-2330-1_V1_genomic,Brucella canis,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; canis,Brucella canis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795942,36855,GCF_000740335.1,./rcn/refseq-NZ-36855-PRJNA224116-SAMN02795942-GCF_000740335.1-.-Brucella_canis.fna
GCF_000480295.1_Bruc_cani_04-2330-1_V1_genomic,Brucella canis ATCC 23365,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; canis; ATCC 23365,Brucella canis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02604295,483179,GCF_000018525.1,./rcn/refseq-NC-483179-PRJNA224116-SAMN02604295-GCF_000018525.1-.-Brucella_canis_ATCC_23365.fna
GCF_006506485.1_ASM650648v1_genomic,Brucella melitensis R3/07-2,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; R3/07-2,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201828,SAMN00811215,1160218,NZ_AQNM,./rcn/refseq-NZ-1160218-PRJNA201828-SAMN00811215-NZ_AQNM-.-Brucella_melitensis_R3_07_2.fna
GCF_006506485.1_ASM650648v1_genomic,Brucella melitensis F15/06-7,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F15/06-7,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201689,SAMN01798237,1244532,NZ_AQID,./rcn/refseq-NZ-1244532-PRJNA201689-SAMN01798237-NZ_AQID-.-Brucella_melitensis_F15_06_7.fna
GCF_006506485.1_ASM650648v1_genomic,Brucella melitensis F5/07-239A,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F5/07-239A,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201826,SAMN00811212,1160215,NZ_AQNK,./rcn/refseq-NZ-1160215-PRJNA201826-SAMN00811212-NZ_AQNK-.-Brucella_melitensis_F5_07_239A.fna
GCF_006506485.1_ASM650648v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595290,520466,GCF_000158735.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02595290-GCF_000158735.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_006506485.1_ASM650648v1_genomic,Brucella melitensis bv. 3 str. Ether,0.000235701,0.0,397/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 3; str. Ether,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02795947,520466,GCF_000740355.1,./rcn/refseq-NZ-520466-PRJNA224116-SAMN02795947-GCF_000740355.1-.-Brucella_melitensis_bv._3_str._Ether.fna
GCF_000365645.1_Bruc_abor_levi_gila_V1_genomic,Brucella abortus 90-0775,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 90-0775,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA209270,SAMN02092514,1328351,NZ_ATGU,./rcn/refseq-NZ-1328351-PRJNA209270-SAMN02092514-NZ_ATGU-.-Brucella_abortus_90_0775.fna
GCF_000365645.1_Bruc_abor_levi_gila_V1_genomic,Brucella abortus 01-4165,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 01-4165,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224784,SAMN02334526,1341669,NZ_AXMP,./rcn/refseq-NZ-1341669-PRJNA224784-SAMN02334526-NZ_AXMP-.-Brucella_abortus_01_4165.fna
GCF_000365645.1_Bruc_abor_levi_gila_V1_genomic,Brucella abortus levi gila,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; levi gila,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201798,SAMN00811184,1160201,NZ_AQMI,./rcn/refseq-NZ-1160201-PRJNA201798-SAMN00811184-NZ_AQMI-.-Brucella_abortus_levi_gila.fna
GCF_000365645.1_Bruc_abor_levi_gila_V1_genomic,Brucella abortus bv. 4 str. 292,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; bv. 4; str. 292,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02767940,520452,NZ_JMSB,./rcn/refseq-NZ-520452-PRJNA224116-SAMN02767940-NZ_JMSB-.-Brucella_abortus_bv._4_str._292.fna
GCF_000365645.1_Bruc_abor_levi_gila_V1_genomic,Brucella abortus 863/67,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 863/67,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201781,SAMN00811166,1160193,NZ_AQLR,./rcn/refseq-NZ-1160193-PRJNA201781-SAMN00811166-NZ_AQLR-.-Brucella_abortus_863_67.fna
GCF_004168645.1_ASM416864v1_genomic,Brucella abortus 88/226,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 88/226,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201783,SAMN00811169,1160194,NZ_AQLT,./rcn/refseq-NZ-1160194-PRJNA201783-SAMN00811169-NZ_AQLT-.-Brucella_abortus_88_226.fna
GCF_004168645.1_ASM416864v1_genomic,Brucella abortus 64/108,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 64/108,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811203,1160199,GCF_000370085.1,./rcn/refseq-NZ-1160199-PRJNA224116-SAMN00811203-GCF_000370085.1-.-Brucella_abortus_64_108.fna
GCF_004168645.1_ASM416864v1_genomic,Brucella abortus F1/06 B1,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F1/06 B1,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201793,SAMN00811173,1160191,NZ_AQMD,./rcn/refseq-NZ-1160191-PRJNA201793-SAMN00811173-NZ_AQMD-.-Brucella_abortus_F1_06_B1.fna
GCF_004168645.1_ASM416864v1_genomic,Brucella abortus F3/01-300,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F3/01-300,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201795,SAMN01757984,1238668,NZ_AQMF,./rcn/refseq-NZ-1238668-PRJNA201795-SAMN01757984-NZ_AQMF-.-Brucella_abortus_F3_01_300.fna
GCF_004168645.1_ASM416864v1_genomic,Brucella abortus 84-0928,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 84-0928,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA209277,SAMN02092507,1328344,NZ_ATHB,./rcn/refseq-NZ-1328344-PRJNA209277-SAMN02092507-NZ_ATHB-.-Brucella_abortus_84_0928.fna
GCF_900236555.1_Bru_genome5_genomic,Brucella melitensis F9/05,0.000314862,0.0,396/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F9/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839730,1169226,GCF_000370705.1,./rcn/refseq-NZ-1169226-PRJNA224116-SAMN00839730-GCF_000370705.1-.-Brucella_melitensis_F9_05.fna
GCF_900236555.1_Bru_genome5_genomic,Brucella melitensis NI,0.000314862,0.0,396/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; NI,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02603116,1029825,GCF_000227645.1,./rcn/refseq-NC-1029825-PRJNA224116-SAMN02603116-GCF_000227645.1-.-Brucella_melitensis_NI.fna
GCF_900236555.1_Bru_genome5_genomic,Brucella melitensis 11-1823-3434,0.000314862,0.0,396/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 11-1823-3434,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224797,SAMN02334513,1388740,NZ_AXNC,./rcn/refseq-NZ-1388740-PRJNA224797-SAMN02334513-NZ_AXNC-.-Brucella_melitensis_11_1823_3434.fna
GCF_900236555.1_Bru_genome5_genomic,Brucella melitensis F8/01-155,0.000314862,0.0,396/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F8/01-155,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811213,1160225,GCF_000370685.1,./rcn/refseq-NZ-1160225-PRJNA224116-SAMN00811213-GCF_000370685.1-.-Brucella_melitensis_F8_01_155.fna
GCF_900236555.1_Bru_genome5_genomic,Brucella melitensis ATCC 23457,0.000394323,0.0,395/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; bv. 2; Brucella melitensis ATCC 23457,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02604296,546272,GCF_000022625.1,./rcn/refseq-NC-546272-PRJNA224116-SAMN02604296-GCF_000022625.1-.-Brucella_melitensis_ATCC_23457.fna
GCF_900446005.1_58116_B01_genomic,Brucella abortus F2/06-8,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F2/06-8,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201794,SAMN00811174,1160192,NZ_AQME,./rcn/refseq-NZ-1160192-PRJNA201794-SAMN00811174-NZ_AQME-.-Brucella_abortus_F2_06_8.fna
GCF_900446005.1_58116_B01_genomic,Brucella abortus RB51-AHVLA,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; RB51-AHVLA,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201690,SAMN01047752,1198700,NZ_AQIE,./rcn/refseq-NZ-1198700-PRJNA201690-SAMN01047752-NZ_AQIE-.-Brucella_abortus_RB51_AHVLA.fna
GCF_900446005.1_58116_B01_genomic,Brucella abortus NI622,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI622,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201808,SAMN00811198,1160173,NZ_AQMS,./rcn/refseq-NZ-1160173-PRJNA201808-SAMN00811198-NZ_AQMS-.-Brucella_abortus_NI622.fna
GCF_900446005.1_58116_B01_genomic,Brucella abortus NI613,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI613,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201807,SAMN00811197,1160172,NZ_AQMR,./rcn/refseq-NZ-1160172-PRJNA201807-SAMN00811197-NZ_AQMR-.-Brucella_abortus_NI613.fna
GCF_900446005.1_58116_B01_genomic,Brucella abortus NI593,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI593,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201806,SAMN00811196,1160171,NZ_AQMQ,./rcn/refseq-NZ-1160171-PRJNA201806-SAMN00811196-NZ_AQMQ-.-Brucella_abortus_NI593.fna
GCF_000157735.1_ASM15773v1_genomic,Brucella abortus bv. 2 str. 86/8/59,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; bv. 2; str. 86/8/59,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595278,520450,GCF_000157735.1,./rcn/refseq-NZ-520450-PRJNA224116-SAMN02595278-GCF_000157735.1-.-Brucella_abortus_bv._2_str._86_8_59.fna
GCF_000157735.1_ASM15773v1_genomic,Brucella abortus 94-1313,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 94-1313,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA209267,SAMN02092517,1328354,NZ_ATGR,./rcn/refseq-NZ-1328354-PRJNA209267-SAMN02092517-NZ_ATGR-.-Brucella_abortus_94_1313.fna
GCF_000157735.1_ASM15773v1_genomic,Brucella abortus 80/108,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 80/108,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201779,SAMN00811163,1160198,NZ_AQLP,./rcn/refseq-NZ-1160198-PRJNA201779-SAMN00811163-NZ_AQLP-.-Brucella_abortus_80_108.fna
GCF_000157735.1_ASM15773v1_genomic,Brucella abortus 84-0928,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 84-0928,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA209277,SAMN02092507,1328344,NZ_ATHB,./rcn/refseq-NZ-1328344-PRJNA209277-SAMN02092507-NZ_ATHB-.-Brucella_abortus_84_0928.fna
GCF_000157735.1_ASM15773v1_genomic,Brucella abortus bv. 2 str. 86/8/59,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; bv. 2; str. 86/8/59,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02770266,520450,GCF_000740375.1,./rcn/refseq-NZ-520450-PRJNA224116-SAMN02770266-GCF_000740375.1-.-Brucella_abortus_bv._2_str._86_8_59.fna
GCF_002150445.1_ASM215044v1_genomic,Brucella melitensis F9/05,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F9/05,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839730,1169226,GCF_000370705.1,./rcn/refseq-NZ-1169226-PRJNA224116-SAMN00839730-GCF_000370705.1-.-Brucella_melitensis_F9_05.fna
GCF_002150445.1_ASM215044v1_genomic,Brucella melitensis F8/01-155,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F8/01-155,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811213,1160225,GCF_000370685.1,./rcn/refseq-NZ-1160225-PRJNA224116-SAMN00811213-GCF_000370685.1-.-Brucella_melitensis_F8_01_155.fna
GCF_002150445.1_ASM215044v1_genomic,Brucella melitensis 11-1823-3434,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; 11-1823-3434,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224797,SAMN02334513,1388740,NZ_AXNC,./rcn/refseq-NZ-1388740-PRJNA224797-SAMN02334513-NZ_AXNC-.-Brucella_melitensis_11_1823_3434.fna
GCF_002150445.1_ASM215044v1_genomic,Brucella melitensis F10/06-16,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F10/06-16,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839697,1169224,GCF_000370665.1,./rcn/refseq-NZ-1169224-PRJNA224116-SAMN00839697-GCF_000370665.1-.-Brucella_melitensis_F10_06_16.fna
GCF_002150445.1_ASM215044v1_genomic,Brucella melitensis F6/05-6,0.000156838,0.0,398/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; melitensis; F6/05-6,Brucella melitensis,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201827,SAMN00839731,1169225,NZ_AQNL,./rcn/refseq-NZ-1169225-PRJNA201827-SAMN00839731-NZ_AQNL-.-Brucella_melitensis_F6_05_6.fna
GCF_002895145.1_ASM289514v1_genomic,Brucella abortus RB51-AHVLA,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; RB51-AHVLA,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201690,SAMN01047752,1198700,NZ_AQIE,./rcn/refseq-NZ-1198700-PRJNA201690-SAMN01047752-NZ_AQIE-.-Brucella_abortus_RB51_AHVLA.fna
GCF_002895145.1_ASM289514v1_genomic,Brucella abortus NI649,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI649,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201813,SAMN00811204,1160162,NZ_AQMX,./rcn/refseq-NZ-1160162-PRJNA201813-SAMN00811204-NZ_AQMX-.-Brucella_abortus_NI649.fna
GCF_002895145.1_ASM289514v1_genomic,Brucella abortus NI240,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI240,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201800,SAMN00811186,1160163,NZ_AQMK,./rcn/refseq-NZ-1160163-PRJNA201800-SAMN00811186-NZ_AQMK-.-Brucella_abortus_NI240.fna
GCF_002895145.1_ASM289514v1_genomic,Brucella abortus 87-2211,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 87-2211,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02092510,1328347,GCF_000413995.1,./rcn/refseq-NZ-1328347-PRJNA224116-SAMN02092510-GCF_000413995.1-.-Brucella_abortus_87_2211.fna
GCF_002895145.1_ASM289514v1_genomic,Brucella abortus NI274,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NI274,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201801,SAMN00811187,1160164,NZ_AQML,./rcn/refseq-NZ-1160164-PRJNA201801-SAMN00811187-NZ_AQML-.-Brucella_abortus_NI274.fna
GCF_001402095.1_ASM140209v1_genomic,Brucella abortus 99-9971-159,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 99-9971-159,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224790,SAMN02334520,1341676,NZ_AXMV,./rcn/refseq-NZ-1341676-PRJNA224790-SAMN02334520-NZ_AXMV-.-Brucella_abortus_99_9971_159.fna
GCF_001402095.1_ASM140209v1_genomic,Brucella abortus F5/04-7,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F5/04-7,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811177,1160202,GCF_000370425.1,./rcn/refseq-NZ-1160202-PRJNA224116-SAMN00811177-GCF_000370425.1-.-Brucella_abortus_F5_04_7.fna
GCF_001402095.1_ASM140209v1_genomic,Brucella abortus 90-12178,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 90-12178,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224787,SAMN02334523,1341674,NZ_AXMS,./rcn/refseq-NZ-1341674-PRJNA224787-SAMN02334523-NZ_AXMS-.-Brucella_abortus_90_12178.fna
GCF_001402095.1_ASM140209v1_genomic,Brucella abortus 80/102,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 80/102,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA201778,SAMN00811162,1160203,NZ_AQLO,./rcn/refseq-NZ-1160203-PRJNA201778-SAMN00811162-NZ_AQLO-.-Brucella_abortus_80_102.fna
GCF_001402095.1_ASM140209v1_genomic,Brucella abortus 877/67,7.82718e-05,0.0,399/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; 877/67,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00811167,1160206,GCF_000370325.1,./rcn/refseq-NZ-1160206-PRJNA224116-SAMN00811167-GCF_000370325.1-.-Brucella_abortus_877_67.fna
GCF_000245895.1_Bruc_abor_bv1_NI488_V1_genomic,Brucella abortus bv. 1 str. NI474,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; bv. 1; str. NI474,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02596740,1051056,GCF_000245875.1,./rcn/refseq-NZ-1051056-PRJNA224116-SAMN02596740-GCF_000245875.1-.-Brucella_abortus_bv._1_str._NI474.fna
GCF_000245895.1_Bruc_abor_bv1_NI488_V1_genomic,Brucella abortus bv. 1 str. NI010,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; bv. 1; str. NI010,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02596743,1051059,GCF_000245915.1,./rcn/refseq-NZ-1051059-PRJNA224116-SAMN02596743-GCF_000245915.1-.-Brucella_abortus_bv._1_str._NI010.fna
GCF_000245895.1_Bruc_abor_bv1_NI488_V1_genomic,Brucella abortus F10/05-11,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; F10/05-11,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN00839699,1169219,GCF_000370385.1,./rcn/refseq-NZ-1169219-PRJNA224116-SAMN00839699-GCF_000370385.1-.-Brucella_abortus_F10_05_11.fna
GCF_000245895.1_Bruc_abor_bv1_NI488_V1_genomic,Brucella abortus bv. 1 str. NI488,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; bv. 1; str. NI488,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02596742,1051058,GCF_000245895.1,./rcn/refseq-NZ-1051058-PRJNA224116-SAMN02596742-GCF_000245895.1-.-Brucella_abortus_bv._1_str._NI488.fna
GCF_000245895.1_Bruc_abor_bv1_NI488_V1_genomic,Brucella abortus NCTC 8038,0.0,0.0,400/400,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Brucellaceae; Brucella; abortus; NCTC 8038,Brucella abortus,Brucella,Brucellaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,,,,PRJNA224116,SAMN02595309,575591,GCF_000160255.1,./rcn/refseq-NZ-575591-PRJNA224116-SAMN02595309-GCF_000160255.1-.-Brucella_abortus_NCTC_8038.fna
